date_scraping,channel_name,channel_subscribers_number,title_video,hashtags_video,visualizations_video,date_upload_video,day_of_week_upload_video,converted_date_upload_video,likes_video,count_comments,username,comment_text,comment_text_and_emojis_used,date_comment,likes_comment,converted_date_comment,day_of_week_comment
445,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Sergio Guerrero,Invita a Lili Tellez para ver las diferencias jajajajajajajajaj,"['Invita a Lili Tellez para ver las diferencias jajajajajajajajaj', []]",9 days ago (edited),60,2023-02-02 19:11:24,Thursday
446,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Frank Toledo TradingFx,"Bien tibio el escorpión. Suavecitas las preguntas, a modo y casualmente cuando esa señora necesita repuntar (aún no es candidata pero ¿de que privilegios gozará?).","['Bien tibio el escorpión. Suavecitas las preguntas, a modo y casualmente cuando esa señora necesita repuntar (aún no es candidata pero ¿de que privilegios gozará?).', []]",5 days ago,0,2023-02-06 19:11:24,Monday
447,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Cesar Paredes,"Muy buen video mi Escorpión, saludos ala jefa de gobierno, Escorpión invita la Presidente Andrés Manuel López Obrador","['Muy buen video mi Escorpión, saludos ala jefa de gobierno, Escorpión invita la Presidente Andrés Manuel López Obrador', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
448,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Based and redpilled,No cabe duda que tienes hambre mi escorpión ,"['No cabe duda que tienes hambre mi escorpión ', ['😴', '😴', '😴']]",4 days ago,0,2023-02-07 19:11:24,Tuesday
449,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Gaspardox Films,Que buen rollo de subirse y arriesgarse con el escorpión y a parte dar una muy buena entrevista habla muy bien de Claudia.,"['Que buen rollo de subirse y arriesgarse con el escorpión y a parte dar una muy buena entrevista habla muy bien de Claudia.', []]",1 day ago,2,2023-02-10 19:11:24,Friday
450,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",adeda 99,Falta el Gobernathor de Nuevo león,"['Falta el Gobernathor de Nuevo león', []]",4 days ago,1,2023-02-07 19:11:24,Tuesday
451,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Eduardo Milone,"Jajajajajaja te la mamaste cuando se pararon con el Policia y le dijiste a ver, dime algo?
Muy buena entrevista ","['Jajajajajaja te la mamaste cuando se pararon con el Policia y le dijiste a ver, dime algo?\nMuy buena entrevista ', ['✌🏻']]",9 days ago,48,2023-02-02 19:11:24,Thursday
452,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",javier santander,"Wow en serio Claudia!!!!!!
Wow no me digas Claudia !!!!!!
Que te casas !!!!! Wow!!!!!!
Entonces todos te atacan!!!!! Wow!!!!!","['Wow en serio Claudia!!!!!!\nWow no me digas Claudia !!!!!!\nQue te casas !!!!! Wow!!!!!!\nEntonces todos te atacan!!!!! Wow!!!!!', ['👏🏼', '👏🏼', '👏🏼', '👏🏼', '👏🏼']]",6 days ago,0,2023-02-05 19:11:24,Sunday
453,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Carla García,Me encantó la entrevista!!!!,"['Me encantó la entrevista!!!!', []]",5 days ago,2,2023-02-06 19:11:24,Monday
454,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Jose Gonzalez,La entrevista más culey q as echo escorpio,"['La entrevista más culey q as echo escorpio', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
455,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",ana Ramos Blaz,La mejor entrevista ,"['La mejor entrevista ', ['😍']]",5 days ago,2,2023-02-06 19:11:24,Monday
456,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Daniel Maldonado,"Jajajaja ya relajen la raja, luego suben a Carlos X González, Santiago creel o uno de esos personajes que tanto les gusta ","['Jajajaja ya relajen la raja, luego suben a Carlos X González, Santiago creel o uno de esos personajes que tanto les gusta ', ['😂']]",4 days ago,0,2023-02-07 19:11:24,Tuesday
457,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Daniel Arias CR,"Mis respetos, no olviden que detras del escorpion hay un profesional en comunicacion que sabe lo que hace.","['Mis respetos, no olviden que detras del escorpion hay un profesional en comunicacion que sabe lo que hace.', []]",9 days ago,190,2023-02-02 19:11:24,Thursday
458,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Mr. Champions,Escorpión Dorado para presidente ️,"['Escorpión Dorado para presidente ️', ['😍', '❤', '🔥']]",5 days ago,0,2023-02-06 19:11:24,Monday
459,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Peter Palacios,Perfecta para presidente de la República tiene buena imagen chingona entrevista,"['Perfecta para presidente de la República tiene buena imagen chingona entrevista', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
460,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Yulsin Gallardo,"En Chalco, no hay cablebus ","['En Chalco, no hay cablebus ', ['😅']]",4 days ago,0,2023-02-07 19:11:24,Tuesday
461,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Monica Monroy,"continuidad de las adquisiciones directas a los compas, continuidad a Hertz Manero y Bartlet?","['continuidad de las adquisiciones directas a los compas, continuidad a Hertz Manero y Bartlet?', []]",1 day ago,0,2023-02-10 19:11:24,Friday
462,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Mauro Velazquez Perez,Sube a Emmanuel Acha.,"['Sube a Emmanuel Acha.', []]",1 day ago,0,2023-02-10 19:11:24,Friday
463,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Kei Colín,"Qué bueno que Claudia aceptó tu invitación y se pudo llevar a cabo esta entrevista, pero sigo sin ser su simpatizante! Hahahaha Estaremos al pendiente de los siguientes invitados!","['Qué bueno que Claudia aceptó tu invitación y se pudo llevar a cabo esta entrevista, pero sigo sin ser su simpatizante! Hahahaha Estaremos al pendiente de los siguientes invitados!', []]",9 days ago (edited),39,2023-02-02 19:11:24,Thursday
464,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Juan Hidalgo,"Cuánto te pagaron puelco? 
Pd: ya sube el de Ibai","['Cuánto te pagaron puelco? \nPd: ya sube el de Ibai', []]",5 days ago,0,2023-02-06 19:11:24,Monday
465,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Mexacrew,"ok muy buen video pero PARA CUANDO un video con la One Coin(Puvlo,Late,Mauu,El Uriel)","['ok muy buen video pero PARA CUANDO un video con la One Coin(Puvlo,Late,Mauu,El Uriel)', ['🤩', '🤩', '🤑', '🤑', '🤑', '🤑', '🙌🏻', '🙌🏻']]",7 days ago,1,2023-02-04 19:11:24,Saturday
466,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Avel González Sánchez,Cayó un héroe ,"['Cayó un héroe ', ['😢']]",4 days ago,1,2023-02-07 19:11:24,Tuesday
467,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Alex Bellazetin,Buena entrevista felicidades,"['Buena entrevista felicidades', []]",6 days ago,1,2023-02-05 19:11:24,Sunday
468,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Edgar,19:07 El Escorpión y Sheinbaum criticando la alianza PRI-PAN-PRD y TODOS los políticos de Morena vienen de esos mismos partidos ,"['19:07 El Escorpión y Sheinbaum criticando la alianza PRI-PAN-PRD y TODOS los políticos de Morena vienen de esos mismos partidos ', ['😆']]",3 days ago,2,2023-02-08 19:11:24,Wednesday
469,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",lorena jazmin calderon lara,"Esta buenoooo, también estaría padre que invitaras a los posibles candidatos para la Jefatura de Gobierno!!","['Esta buenoooo, también estaría padre que invitaras a los posibles candidatos para la Jefatura de Gobierno!!', []]",9 days ago,31,2023-02-02 19:11:24,Thursday
470,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Aaronalejandro Valencia," Que hueso  le iran a dar al escorpión por no preguntar todo lo que tenía que preguntar? 
Tú, en qué puesto lo pondrías?","[' Que hueso  le iran a dar al escorpión por no preguntar todo lo que tenía que preguntar? \nTú, en qué puesto lo pondrías?', ['🤔', '🦴']]",6 days ago,0,2023-02-05 19:11:24,Sunday
471,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Pepino villanueva,"Preguntas a modo...nada incómodas....fácil....le llegaron al precio ....y yo que creí que este señor era genuino y resulta igual que Loret, que López-Dóriga, que Alazraki, y que muchos otros que venden la entrevista para que sea suave y el entrevistado salga lo más librado posible..","['Preguntas a modo...nada incómodas....fácil....le llegaron al precio ....y yo que creí que este señor era genuino y resulta igual que Loret, que López-Dóriga, que Alazraki, y que muchos otros que venden la entrevista para que sea suave y el entrevistado salga lo más librado posible..', ['🙄', '🙄']]",5 days ago,0,2023-02-06 19:11:24,Monday
472,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",David Serrano,Sheinbaum tiene twitch?!,"['Sheinbaum tiene twitch?!', []]",1 day ago,1,2023-02-10 19:11:24,Friday
473,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Miguel Arath R. Acevedo,Claudia te quiero mucho futura presi ,"['Claudia te quiero mucho futura presi ', ['🥺', '✨']]",6 days ago,3,2023-02-05 19:11:24,Sunday
474,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Baruc Rebolledo,Ya sube el de Ibai,"['Ya sube el de Ibai', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
475,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",FIL JARPER NARAKU,"La jefa de gobierno con sus cámaras de vigilancia de a Batman, se m@mo el Escorpión XD","['La jefa de gobierno con sus cámaras de vigilancia de a Batman, se m@mo el Escorpión XD', []]",9 days ago,24,2023-02-02 19:11:24,Thursday
476,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",elihu cordova morillon,Es licenciada en física ️️ y no sé cuántos posgrados más. Es admirable y ella si intimida ️.,"['Es licenciada en física ️️ y no sé cuántos posgrados más. Es admirable y ella si intimida ️.', ['❤', '❤', '❤']]",7 days ago,6,2023-02-04 19:11:24,Saturday
477,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Blackyonbi Kage,Que se siente manejar  a lado con la responsable de al menos 29 muertes ?,"['Que se siente manejar  a lado con la responsable de al menos 29 muertes ?', []]",7 days ago,0,2023-02-04 19:11:24,Saturday
478,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Carlos Alberto Carmona,que periodista tan duro eres bro! no seas tan manchado con tus preguntas,"['que periodista tan duro eres bro! no seas tan manchado con tus preguntas', []]",1 day ago,0,2023-02-10 19:11:24,Friday
479,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Rafael Mendoza,Necesitamos un al volante con el emperador AMLO!!!!!!,"['Necesitamos un al volante con el emperador AMLO!!!!!!', []]",6 days ago,0,2023-02-05 19:11:24,Sunday
480,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",solitayjo,Entrevista más a modo a la momia con acarreados y todo de algo tiene y comer el escorpión,"['Entrevista más a modo a la momia con acarreados y todo de algo tiene y comer el escorpión', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
481,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Oscar Ortega,La entrevista más a modo que hasta pensé que era “Al volante con Lord Molécula”,"['La entrevista más a modo que hasta pensé que era “Al volante con Lord Molécula”', ['😂', '😂']]",9 days ago,480,2023-02-02 19:11:24,Thursday
482,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",erick lopez,Super orgánica la campaña política,"['Super orgánica la campaña política', []]",5 days ago,0,2023-02-06 19:11:24,Monday
483,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Guillermo Velasquez,"Es admirable, la mejor","['Es admirable, la mejor', []]",6 days ago,2,2023-02-05 19:11:24,Sunday
484,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Yair Mtz,Yo también me vendería :),"['Yo también me vendería :)', []]",1 day ago,0,2023-02-10 19:11:24,Friday
485,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Juan Carlos Balderas,"Si vas a entrevistar a los posibles candidatos sube a Mauricio Vila 🫶 ese hombre es el mejor gobernador del país y  llevado a Yucatán a otro nivel,reconocido por hasta por el presidente Obrador.","['Si vas a entrevistar a los posibles candidatos sube a Mauricio Vila \U0001faf6 ese hombre es el mejor gobernador del país y  llevado a Yucatán a otro nivel,reconocido por hasta por el presidente Obrador.', ['🏻']]",6 days ago,0,2023-02-05 19:11:24,Sunday
486,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",leo REF,Invita a Noroña.,"['Invita a Noroña.', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
487,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Victor Soto,La gente está muy contenta por qué metimos a la guardia nacional ,"['La gente está muy contenta por qué metimos a la guardia nacional ', ['😂', '😂', '😂', '😂', '😂', '😂']]",9 days ago,93,2023-02-02 19:11:24,Thursday
488,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Martha Sanchez,Jajajaja muy buena entrevista yo quiero trabajar con ella ,"['Jajajaja muy buena entrevista yo quiero trabajar con ella ', ['👌🏻']]",3 days ago,0,2023-02-08 19:11:24,Wednesday
489,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Leonardo Patiño,Excelente la idea tener una presidenta mujer y con buena trayectoria política y académica !  Vamos con todo Claudia a seguir apoyando a la gente y que no te distraigan los detractores ! ,"['Excelente la idea tener una presidenta mujer y con buena trayectoria política y académica !  Vamos con todo Claudia a seguir apoyando a la gente y que no te distraigan los detractores ! ', ['❤', '😊']]",5 hours ago,0,2023-02-11 14:11:24,Saturday
490,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Ryck Olea,"me llama la atencion, que en esta entrevista habla bien, como la gente de corridito, sin pausas ni nada de alargar las eeeeeeeeeeeee, para que vean que hablan as{i de feo por otras razones, pero pinche Escorpión dorado, este tipo de entrevista se la hubiera dejado mejor a la Chapoy, ni modo, te ha ido bien y seguirás subiendo, la ves que llevaste a los imitadores de los candidatos estuvo mil veces mejor y con preguntas buenas y picantes","['me llama la atencion, que en esta entrevista habla bien, como la gente de corridito, sin pausas ni nada de alargar las eeeeeeeeeeeee, para que vean que hablan as{i de feo por otras razones, pero pinche Escorpión dorado, este tipo de entrevista se la hubiera dejado mejor a la Chapoy, ni modo, te ha ido bien y seguirás subiendo, la ves que llevaste a los imitadores de los candidatos estuvo mil veces mejor y con preguntas buenas y picantes', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
491,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Bastet Armenta,Si suben a Fernández Noroña no habrá necesidad de censura en el lenguaje ni entrevista a modo.,"['Si suben a Fernández Noroña no habrá necesidad de censura en el lenguaje ni entrevista a modo.', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
492,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Angel Baldesarra,Sube a ibai,"['Sube a ibai', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
493,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",EdwardN,Me gusta la dinámica sinceramente ,"['Me gusta la dinámica sinceramente ', ['😎', '💯', '🤟']]",9 days ago,18,2023-02-02 19:11:24,Thursday
494,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Carlos Ortega,"Si se sube Alejandro Murat cuestionalo de las obras que inicio su padre y no termino y cuando el fue gobernador, tampoco termino, de los hospitales ""inaugurados"" sin moviliario, de sus hoteles que construyó estando en el gobierno","['Si se sube Alejandro Murat cuestionalo de las obras que inicio su padre y no termino y cuando el fue gobernador, tampoco termino, de los hospitales ""inaugurados"" sin moviliario, de sus hoteles que construyó estando en el gobierno', []]",7 days ago,0,2023-02-04 19:11:24,Saturday
495,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",neftali lopez,"Muy buena entrevista, chingon","['Muy buena entrevista, chingon', []]",6 days ago,8,2023-02-05 19:11:24,Sunday
496,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Christian Munguia,Sube al brincos dieras,"['Sube al brincos dieras', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
497,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Karla Diana Cruz,"A mí me parece que  Claudia es una mujer super educada inteligente y humilde que inspira respeto, no como el ignorante de Peña Nieto que ni su nombre sabía...
A mí me pareció muy natural la actitud del Escorpión dorado y fue evidente que la presencia de Claudia le inspiro genuinamente respeto y si toco temas controversiales cómo lo del metro, sin dejar de lado su estilo.","['A mí me parece que  Claudia es una mujer super educada inteligente y humilde que inspira respeto, no como el ignorante de Peña Nieto que ni su nombre sabía...\nA mí me pareció muy natural la actitud del Escorpión dorado y fue evidente que la presencia de Claudia le inspiro genuinamente respeto y si toco temas controversiales cómo lo del metro, sin dejar de lado su estilo.', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
498,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Alberto ríos rivera,Barbero le hubieras preguntado del colegio Redsamen  haber invita a Sandra cuevas,"['Barbero le hubieras preguntado del colegio Redsamen  haber invita a Sandra cuevas', []]",22 hours ago,0,2023-02-10 21:11:24,Friday
499,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Fer Rangel,Se viene!!! Ibai y escorpión dorado al volante lo acaba de decir Ibai en directo ️ esto es top!!!,"['Se viene!!! Ibai y escorpión dorado al volante lo acaba de decir Ibai en directo ️ esto es top!!!', ['🔥', '❣']]",8 days ago,20,2023-02-03 19:11:24,Friday
